Time, Date, Latitude, Longitude, Temperature, Humidity, PM low pulse occupancy, PM ration, PM concentration, 
21:29:48.0 29/4/2015, 38.43470382, -78.86309051, 25.60, 26.20, 0, 0.00, 0.62, 
21:29:50.0 29/4/2015, 38.43469619, -78.86305999, 25.60, 26.30, 340, 0.03, 18.30, 
21:29:52.984 29/4/2015, 38.43468093, -78.86301422, 25.60, 26.60, 0, 0.00, 0.62, 
21:29:55.0 29/4/2015, 38.43467330, -78.86298370, 25.60, 26.10, 105344, 10.53, 6342.75, 
21:29:56.984 29/4/2015, 38.43465805, -78.86294555, 25.60, 26.20, 54574, 5.46, 2904.08, 
21:30:0.0 29/4/2015, 38.43463897, -78.86290740, 25.50, 26.10, 57451, 5.75, 3071.23, 
21:30:2.0 29/4/2015, 38.43462371, -78.86288452, 25.60, 25.80, 33790, 3.38, 1756.75, 
21:30:4.0 29/4/2015, 38.43460845, -78.86284637, 25.50, 25.80, 26076, 2.61, 1350.24, 
21:30:7.0 29/4/2015, 38.43458557, -78.86280059, 230.30, 25.60, 89139, 8.91, 5113.01, 
21:30:8.984 29/4/2015, 38.43456649, -78.86277008, 435.00, 25.60, 139750, 13.98, 9527.74, 
21:30:11.0 29/4/2015, 38.43455123, -78.86274719, 25.50, 25.40, 77300, 7.73, 4301.24, 
21:30:12.984 29/4/2015, 38.43454742, -78.86270904, 25.40, 25.60, 0, 0.00, 0.62, 
21:30:16.0 29/4/2015, 38.43454360, -78.86266326, 127.70, 25.60, 76711, 7.67, 4262.53, 
21:30:18.0 29/4/2015, 38.43452835, -78.86263275, 25.10, 25.70, 0, 0.00, 0.62, 
21:30:20.0 29/4/2015, 38.43451690, -78.86259460, 25.00, 25.80, 0, 0.00, 0.62, 
21:30:23.0 29/4/2015, 38.43447494, -78.86254882, 24.90, 26.10, 0, 0.00, 0.62, 
21:30:24.984 29/4/2015, 38.43445587, -78.86251831, 24.80, 26.20, 75804, 7.58, 4203.22, 
21:30:27.0 29/4/2015, 38.43444061, -78.86247253, 844.00, 26.50, 0, 0.00, 0.62, 
21:30:30.0 29/4/2015, 38.43442535, -78.86242675, 24.90, 26.60, 45290, 4.53, 2379.94, 
21:30:32.0 29/4/2015, 38.43442535, -78.86239624, 24.90, 26.70, 0, 0.00, 0.62, 
21:30:34.0 29/4/2015, 38.43441390, -78.86235809, 24.90, 26.60, 0, 0.00, 0.62, 
21:30:36.984 29/4/2015, 38.43440628, -78.86230468, 24.80, 26.40, 0, 0.00, 0.62, 
21:30:39.0 29/4/2015, 38.43439865, -78.86227416, 24.80, 26.40, 0, 0.00, 0.62, 
21:30:40.984 29/4/2015, 38.43438720, -78.86223602, 24.80, 26.60, 0, 0.00, 0.62, 
21:30:44.0 29/4/2015, 38.43436431, -78.86218261, 844.10, 26.60, 17432, 1.74, 901.36, 
21:30:46.0 29/4/2015, 38.43435287, -78.86215209, 24.90, 26.50, 0, 0.00, 0.62, 
21:30:48.0 29/4/2015, 38.43433761, -78.86210632, 24.90, 26.50, 0, 0.00, 0.62, 
21:30:50.0 29/4/2015, 38.43432998, -78.86206817, 24.90, 77.70, 0, 0.00, 0.62, 
21:30:52.984 29/4/2015, 38.43431091, -78.86202239, 24.90, 26.30, 0, 0.00, 0.62, 
21:30:55.0 29/4/2015, 38.43431091, -78.86198425, 24.90, 26.30, 0, 0.00, 0.62, 
21:30:56.984 29/4/2015, 38.43431091, -78.86194610, 24.90, 26.50, 0, 0.00, 0.62, 
21:31:0.0 29/4/2015, 38.43430709, -78.86190032, 24.90, 27.80, 0, 0.00, 0.62, 
21:31:2.0 29/4/2015, 38.43430709, -78.86186218, 24.90, 27.90, 0, 0.00, 0.62, 
21:31:4.0 29/4/2015, 38.43430709, -78.86182403, 24.90, 27.60, 0, 0.00, 0.62, 
21:31:7.0 29/4/2015, 38.43429183, -78.86177825, 24.90, 27.50, 0, 0.00, 0.62, 
21:31:8.984 29/4/2015, 38.43427658, -78.86173248, 24.80, 27.30, 0, 0.00, 0.62, 
21:31:11.0 29/4/2015, 38.43427276, -78.86170196, 24.90, 27.20, 0, 0.00, 0.62, 
21:31:14.0 29/4/2015, 38.43427276, -78.86164855, 24.80, 27.20, 0, 0.00, 0.62, 
21:31:16.0 29/4/2015, 38.43427658, -78.86161041, 24.80, 27.20, 183, 0.02, 10.13, 
21:31:18.0 29/4/2015, 38.43431091, -78.86157989, 24.80, 27.20, 365, 0.04, 19.59, 
21:31:20.0 29/4/2015, 38.43432998, -78.86154174, 843.90, 27.40, 0, 0.00, 0.62, 
21:31:23.0 29/4/2015, 38.43437576, -78.86148071, 25.50, 27.50, 0, 0.00, 0.62, 
21:31:24.984 29/4/2015, 38.43438339, -78.86144256, 24.70, 27.50, 0, 0.00, 0.62, 
21:31:27.0 29/4/2015, 38.43438339, -78.86141204, 24.70, 27.60, 0, 0.00, 0.62, 
21:31:30.0 29/4/2015, 38.43437957, -78.86135864, 24.70, 27.70, 0, 0.00, 0.62, 
21:31:32.0 29/4/2015, 38.43436431, -78.86132049, 24.60, 27.50, 0, 0.00, 0.62, 
21:31:34.0 29/4/2015, 38.43435287, -78.86129760, 843.80, 27.30, 0, 0.00, 0.62, 
21:31:36.984 29/4/2015, 38.43434906, -78.86124420, 24.60, 27.30, 0, 0.00, 0.62, 
21:31:39.0 29/4/2015, 38.43435287, -78.86120605, 24.60, 27.20, 0, 0.00, 0.62, 
21:31:40.984 29/4/2015, 38.43434524, -78.86118316, 24.60, 27.30, 0, 0.00, 0.62, 
21:31:43.0 29/4/2015, 38.43433380, -78.86116027, 24.60, 27.50, 0, 0.00, 0.62, 
21:31:46.0 29/4/2015, 38.43431091, -78.86112976, 24.60, 27.80, 0, 0.00, 0.62, 
21:31:48.0 29/4/2015, 38.43431472, -78.86111450, 24.50, 27.80, 0, 0.00, 0.62, 
21:31:50.0 29/4/2015, 38.43431472, -78.86109161, 843.60, 28.00, 0, 0.00, 0.62, 
21:31:52.984 29/4/2015, 38.43430328, -78.86104583, 24.40, 28.00, 0, 0.00, 0.62, 
21:31:55.0 29/4/2015, 38.43429183, -78.86100769, 24.30, 28.50, 0, 0.00, 0.62, 
21:31:56.984 29/4/2015, 38.43428039, -78.86097717, 24.30, 28.80, 0, 0.00, 0.62, 
21:32:0.0 29/4/2015, 38.43424606, -78.86096191, 24.30, 29.00, 57012, 5.70, 3045.57, 
21:32:2.0 29/4/2015, 38.43421554, -78.86096191, 24.20, 28.90, 48826, 4.88, 2577.02, 
21:32:4.0 29/4/2015, 38.43419265, -78.86095428, 24.10, 29.30, 46269, 4.63, 2434.22, 
21:32:7.0 29/4/2015, 38.43414688, -78.86094665, 843.10, 29.40, 22257, 2.23, 1151.29, 
21:32:8.984 29/4/2015, 38.43412399, -78.86093902, 23.60, 29.30, 0, 0.00, 0.62, 
21:32:11.0 29/4/2015, 38.43409729, -78.86093902, 23.40, 29.50, 37862, 3.79, 1974.67, 
21:32:14.0 29/4/2015, 38.43405532, -78.86094665, 23.20, 29.60, 14593, 1.46, 754.78, 
21:32:16.0 29/4/2015, 38.43401718, -78.86094665, 23.30, 30.00, 34401, 3.44, 1789.28, 
21:32:18.0 29/4/2015, 38.43398666, -78.86094665, 23.20, 30.30, 35928, 3.59, 1870.84, 
21:32:20.0 29/4/2015, 38.43395996, -78.86095428, 23.30, 31.00, 30850, 3.09, 1600.95, 
21:32:23.0 29/4/2015, 38.43391418, -78.86096191, 1661.80, 31.40, 51170, 5.12, 2709.34, 
21:32:24.984 29/4/2015, 38.43388748, -78.86096191, 23.40, 31.80, 33245, 3.32, 1727.78, 
21:32:27.0 29/4/2015, 38.43385696, -78.86096954, 23.50, 32.40, 40502, 4.05, 2117.47, 
21:32:30.0 29/4/2015, 38.43380355, -78.86096954, 23.60, 31.50, 6104, 0.61, 316.86, 
21:32:32.0 29/4/2015, 38.43377685, -78.86097717, 23.60, 31.10, 37438, 3.74, 1951.86, 
21:32:34.0 29/4/2015, 38.43374252, -78.86097717, 23.60, 31.40, 0, 0.00, 0.62, 
21:32:36.984 29/4/2015, 38.43370437, -78.86098480, 23.60, 32.00, 7843, 0.78, 406.65, 
21:32:39.0 29/4/2015, 38.43367004, -78.86098480, 842.80, 31.70, 16282, 1.63, 841.96, 
21:32:40.984 29/4/2015, 38.43364334, -78.86099243, 23.70, 32.00, 347, 0.03, 18.66, 
21:32:44.0 29/4/2015, 38.43360137, -78.86099243, 23.70, 32.50, 159622, 15.96, 11806.49, 
21:32:46.0 29/4/2015, 38.43357086, -78.86100006, 23.80, 32.80, 66145, 6.61, 3592.24, 
21:32:48.0 29/4/2015, 38.43354034, -78.86100769, 1662.20, 33.30, 2759, 0.28, 143.82, 
21:32:50.0 29/4/2015, 38.43350982, -78.86100769, 23.80, 32.50, 2, 0.00, 0.72, 
21:32:52.984 29/4/2015, 38.43346405, -78.86100769, 23.90, 32.30, 2, 0.00, 0.72, 
21:32:55.0 29/4/2015, 38.43343734, -78.86101531, 23.90, 31.30, 0, 0.00, 0.62, 
21:32:56.984 29/4/2015, 38.43341445, -78.86104583, 126.30, 31.10, 32095, 3.21, 1666.78, 
21:33:0.0 29/4/2015, 38.43339157, -78.86108398, 23.80, 31.30, 0, 0.00, 0.62, 
21:33:2.0 29/4/2015, 38.43336868, -78.86111450, 23.80, 30.80, 14422, 1.44, 745.96, 
21:33:4.0 29/4/2015, 38.43335342, -78.86113739, 23.70, 31.20, 0, 0.00, 0.62, 
21:33:7.0 29/4/2015, 38.43333816, -78.86119079, 23.60, 31.70, 0, 0.00, 0.62, 
21:33:8.984 29/4/2015, 38.43333435, -78.86122894, 23.50, 30.10, 0, 0.00, 0.62, 
21:33:11.0 29/4/2015, 38.43333053, -78.86125946, 23.40, 30.30, 540, 0.05, 28.69, 
21:33:14.0 29/4/2015, 38.43334197, -78.86132049, 23.40, 29.80, 0, 0.00, 0.62, 
21:33:16.0 29/4/2015, 38.43334960, -78.86135101, 23.30, 31.70, 34132, 3.41, 1774.95, 
21:33:18.0 29/4/2015, 38.43335723, -78.86138153, 23.30, 30.40, 0, 0.00, 0.62, 
21:33:20.984 29/4/2015, 38.43336868, -78.86142730, 23.20, 30.00, 0, 0.00, 0.62, 
21:33:23.0 29/4/2015, 38.43337631, -78.86145782, 24.90, 30.30, 0, 0.00, 0.62, 
21:33:24.984 29/4/2015, 38.43339538, -78.86148834, -23.40, 30.70, 0, 0.00, 0.62, 
21:33:27.0 29/4/2015, 38.43340301, -78.86152648, 23.40, 31.70, 0, 0.00, 0.62, 
21:33:30.0 29/4/2015, 38.43342208, -78.86157989, 23.50, 31.00, 0, 0.00, 0.62, 
21:33:32.0 29/4/2015, 38.43343353, -78.86161041, 23.50, 31.20, 0, 0.00, 0.62, 
21:33:34.0 29/4/2015, 38.43344879, -78.86164093, 23.60, 31.70, 0, 0.00, 0.62, 
21:33:36.984 29/4/2015, 38.43346405, -78.86168670, 23.70, 32.50, 0, 0.00, 0.62, 
21:33:39.0 29/4/2015, 38.43347167, -78.86171722, 23.70, 32.00, 0, 0.00, 0.62, 
21:33:40.984 29/4/2015, 38.43347930, -78.86174774, 23.80, 32.40, 28831, 2.88, 1494.61, 
21:33:44.0 29/4/2015, 38.43348693, -78.86180877, 23.90, 32.10, 26594, 2.66, 1377.32, 
21:33:46.0 29/4/2015, 38.43349075, -78.86183166, 23.90, 31.30, 45447, 4.54, 2388.63, 
21:33:48.0 29/4/2015, 38.43349838, -78.86186981, 24.00, 32.20, 263, 0.03, 14.29, 
21:33:50.0 29/4/2015, 38.43350982, -78.86190032, 24.00, 33.30, 22883, 2.29, 1183.82, 
21:33:52.984 29/4/2015, 38.43351364, -78.86193084, 23.80, 33.40, 0, 0.00, 0.62, 
21:33:55.0 29/4/2015, 38.43352127, -78.86196136, 23.70, 32.10, 0, 0.00, 0.62, 
21:33:56.984 29/4/2015, 38.43353271, -78.86198425, 23.60, 32.70, 0, 0.00, 0.62, 
21:34:0.0 29/4/2015, 38.43354415, -78.86202239, 23.60, 33.40, 27823, 2.78, 1441.69, 
